72,41,69,47,45,10,84
91,70,37,48,38,46,68
34,1,19,47,10,23,72
16,41,77,11,39,76,94
56,48,7,66,80,16,17
73,80,66,60,3,53,18
2,14,24,86,8,55,34
56,76,8,7,16,36,23
64,14,34,46,45,20,21
15,96,72,80,8,67,60
60,5,57,25,64,91,44
26,14,39,55,55,10,76
52,90,72,87,75,52,55
64,40,28,63,80,89,39
31,42,13,98,39,41,83
51,53,49,52,46,20,99
21,61,70,9,15,16,11
55,80,44,20,75,90,32
60,79,91,45,28,39,49
2,7,77,69,67,39,53
57,62,48,51,93,73,74
22,32,45,61,89,49,59
9,42,16,69,73,15,34
29,65,60,21,75,25,7
43,17,42,22,95,4,76
9,2,53,27,87,1,52
72,31,64,50,10,2,71
78,99,93,65,78,29,42
99,97,42,64,42,89,15
87,98,32,48,40,24,39
3,65,24,56,43,94,91
2,9,13,21,8,72,65
70,20,79,28,90,40,1
73,40,99,80,48,10,94
1,93,38,11,95,93,17
82,86,92,29,70,43,61
88,21,7,37,94,55,45
70,21,71,91,19,62,63
64,97,35,18,93,21,60
30,10,90,69,39,67,33
52,34,47,61,62,46,16
7,95,58,48,26,85,72
81,19,41,20,75,80,65
54,34,92,90,24,70,15
74,49,4,98,76,4,36
81,31,87,74,72,9,21
87,4,10,77,51,12,44
94,52,42,62,5,50,55
88,73,74,29,32,1,9
7,61,17,24,96,95,72
82,81,86,75,44,14,51
65,74,93,22,54,97,89
7,80,45,14,96,23,28
75,16,55,66,96,45,78
13,50,97,84,65,1,7
88,87,82,25,52,19,39
56,7,6,87,55,75,99
7,57,89,86,36,86,89
88,95,58,57,64,27,44
94,53,81,44,96,88,24
59,23,63,12,58,48,44
92,88,85,26,93,93,9
36,54,33,12,29,89,29
5,63,79,91,48,69,14
76,5,1,39,2,44,54
72,72,61,15,31,83,37
3,90,90,81,95,62,98
70,50,24,18,98,86,70
62,70,10,50,73,70,44
81,31,73,5,77,61,74
27,93,65,37,60,15,80
64,57,34,94,77,93,43
97,56,6,59,51,62,89
30,92,71,39,41,80,75
60,80,64,1,43,35,52
21,94,88,79,17,66,58
79,20,18,89,16,42,21
49,18,76,42,74,60,61
2,3,1,12,94,5,37
7,53,52,30,15,23,16
88,88,5,76,77,64,33
95,69,93,99,8,15,35
1,86,26,45,51,98,31
79,26,16,84,62,69,46
20,94,30,49,43,43,80
8,66,71,22,68,75,77
68,80,93,80,66,76,25
76,37,57,64,53,75,65
24,65,17,74,24,94,75
45,69,33,6,19,92,54
49,45,15,66,44,32,61
98,62,87,39,25,56,1
67,9,38,93,61,52,63
58,59,28,15,66,12,11
93,3,34,54,49,90,35
25,50,24,29,26,78,18
93,12,82,93,30,28,33
14,68,53,13,8,79,24
26,46,23,84,42,67,76
44,71,53,5,54,60,71
58,9,43,15,70,66,67
14,70,13,34,87,51,56
76,36,91,92,37,80,33
99,59,97,99,64,65,61
3,82,23,55,85,65,9
26,30,91,78,6,48,10
64,59,50,65,88,20,74
83,96,82,40,63,50,35
50,99,72,82,81,30,73
44,11,27,1,97,47,27
57,69,78,3,96,41,52
73,54,47,18,93,65,46
69,70,25,84,2,51,88
61,8,46,20,43,30,77
1,51,19,65,74,50,53
69,55,20,98,74,31,31
83,1,57,31,36,77,80
94,53,17,89,28,30,13
75,14,8,67,5,51,42
89,25,69,71,12,5,98
95,2,14,85,7,27,87
49,79,99,94,61,37,58
86,49,76,27,68,96,19
72,2,18,82,77,96,18
65,5,75,42,70,25,88
51,26,34,63,59,99,99
72,99,34,75,2,81,50
50,33,65,92,86,80,94
78,52,24,3,58,91,85
76,92,16,27,75,55,18
2,87,99,44,40,58,67
91,42,10,53,32,90,27
94,23,29,50,43,80,67
78,42,21,39,96,78,61
54,6,99,67,76,98,73
72,83,7,99,34,89,63
72,19,47,75,11,88,79
15,51,26,73,76,96,79
77,73,67,62,87,40,13
80,50,84,78,62,76,22
17,84,72,25,61,63,90
64,41,86,93,97,53,34
9,61,54,20,31,24,90
91,71,2,50,63,84,57
20,81,51,69,47,86,71
86,97,48,9,78,24,28
3,50,75,83,41,79,97
26,83,28,18,24,28,61
8,8,15,47,88,40,2
86,71,22,84,92,79,52
63,15,59,23,15,83,93
17,67,51,84,26,75,67
49,60,12,55,38,17,26
77,74,25,30,38,85,24
94,65,91,17,6,44,90
11,85,91,85,28,32,90
58,1,83,36,21,86,66
59,59,29,65,50,18,77
25,59,4,32,59,12,10
5,60,49,99,92,83,56
35,13,12,97,81,9,38
27,47,38,11,74,81,62
89,51,25,92,43,52,21
62,96,35,18,73,53,35
87,22,7,32,13,71,62
42,34,59,16,88,25,71
82,40,88,52,88,72,42
46,46,91,94,88,57,8
2,84,41,63,74,65,23
7,88,61,29,29,97,1
46,49,17,7,93,5,10
24,9,30,21,83,66,6
98,44,23,47,78,88,5
69,40,45,18,88,50,90
46,42,74,72,41,7,47
96,60,10,1,81,81,55
26,85,14,68,10,20,36
33,82,23,10,38,98,10
96,12,26,42,58,12,51
98,20,26,8,96,16,8
96,43,43,86,23,53,45
27,22,35,12,62,95,35
99,20,35,51,4,74,18
33,66,3,12,29,33,38
92,38,38,72,56,15,93
37,56,17,36,57,45,43
14,64,90,97,33,22,12
73,36,16,37,13,24,74
51,86,5,79,12,9,55
22,33,68,67,70,65,22
74,88,73,77,35,80,12
6,14,96,59,29,63,71
2,20,93,82,67,78,16
6,78,49,97,65,15,5
8,89,13,10,25,55,34
29,86,80,30,27,17,55
85,9,82,81,81,98,43
19,54,41,71,30,67,67
73,51,29,46,23,72,51
4,96,61,72,49,45,96
64,80,49,18,68,34,43
95,43,49,92,19,37,32
43,29,82,7,83,37,28
66,19,59,78,2,29,64
86,97,25,3,3,61,70
86,75,10,77,33,56,66
76,54,48,42,52,89,41
6,23,40,52,27,30,99
94,13,60,75,49,34,10
13,6,85,73,82,8,51
18,14,48,87,7,51,42
83,70,23,42,42,59,34
80,94,25,73,37,8,13
4,80,90,29,31,88,75
97,91,41,12,43,23,54
46,78,53,23,45,46,6
94,87,93,55,17,13,91
64,66,36,38,97,92,68
19,97,98,19,79,55,88
91,55,46,54,26,23,84
93,41,68,92,3,80,48
52,62,53,44,37,33,96
81,63,62,29,98,86,97
21,30,85,72,69,65,25
1,33,29,61,39,54,46
5,74,30,25,30,62,29
15,61,19,44,82,94,61
1,34,60,79,17,27,39
30,42,99,93,30,57,36
37,47,48,25,52,46,51
71,20,93,18,95,82,23
89,36,83,51,37,35,49
90,49,18,71,35,59,45
74,17,65,79,14,97,61
62,58,24,30,38,97,26
25,8,13,68,88,20,46
3,31,58,44,18,78,32
60,52,77,22,22,67,69
88,50,74,69,62,71,37
64,27,4,77,70,35,72
76,10,81,86,6,85,56
45,27,4,18,25,61,62
29,87,98,35,4,50,66
32,18,13,76,31,84,78
41,68,67,86,11,91,86
85,45,76,85,52,23,16
45,11,36,14,30,75,36
4,11,57,22,38,22,9
80,6,52,72,93,32,42
21,49,81,21,69,58,59
23,60,49,84,61,25,86
36,84,50,76,85,98,92
51,47,36,36,88,78,61
94,93,2,80,27,69,93
30,64,23,43,10,64,48
43,10,72,33,65,66,3
67,3,20,81,84,51,15
28,25,1,42,13,86,98
98,13,42,73,39,51,65
54,32,92,68,96,30,47
68,57,44,6,1,70,52
87,16,57,58,64,66,20
10,78,43,12,74,6,16
14,16,45,36,94,98,57
35,6,16,55,49,92,36
71,26,25,50,96,43,71
63,69,10,6,84,8,55
61,34,38,55,48,5,62
16,46,48,96,56,2,50
36,65,46,93,65,53,52
98,93,43,15,32,19,76
40,22,83,14,50,96,74
33,92,27,10,5,90,14
78,3,53,47,79,60,67
45,65,72,34,3,75,37
63,27,15,46,11,61,26
80,47,8,27,15,17,66
91,2,59,45,62,19,19
94,66,83,92,14,51,23
82,57,10,48,84,72,77
75,39,49,45,12,52,41
84,78,77,50,44,11,8
49,6,56,72,58,14,60
1,36,38,92,89,47,51
24,20,25,9,81,68,49
89,77,75,49,13,22,63
63,27,71,41,82,33,44
98,34,99,40,49,1,92
36,82,49,93,98,71,8
90,12,93,42,23,94,44
86,66,67,58,28,32,70
6,74,75,75,88,13,55
53,52,74,5,51,70,11
59,54,97,10,8,29,4
87,20,73,4,79,15,56
53,35,64,39,70,87,96
28,30,77,15,82,70,3
84,51,53,89,24,51,51
7,45,45,91,4,98,31
60,83,30,3,47,21,81
40,95,67,50,95,12,24
67,21,59,34,67,31,39
18,6,76,99,26,43,2
71,17,13,56,87,5,26
57,42,22,77,82,77,43
39,93,26,86,8,16,12
4,57,36,6,13,40,98
54,67,17,90,29,21,96
27,69,76,36,25,3,80
57,1,1,85,51,35,45
88,63,90,41,67,76,46
37,4,97,90,80,89,96
63,3,21,13,1,99,58
97,63,45,29,4,56,31
87,13,89,27,45,8,47
49,22,33,49,59,57,3
90,93,17,50,5,42,53
67,70,84,64,48,63,68
2,71,88,9,33,74,94
52,83,32,59,85,38,64
70,90,12,96,55,61,61
62,78,97,12,29,52,33
42,81,15,71,23,76,16
2,87,80,70,23,74,92
95,49,3,11,16,95,3
85,18,68,56,81,48,88
25,87,3,86,60,97,48
76,67,93,61,48,56,44
68,25,82,4,29,60,52
64,71,75,72,44,99,99
1,88,57,28,74,43,74
64,43,33,3,16,49,76
27,23,31,10,93,89,68
65,94,92,26,9,4,35
61,93,9,29,4,53,47
16,9,73,62,43,87,66
91,53,84,25,79,84,7
80,6,55,59,95,4,15
63,94,65,54,72,97,43
75,24,77,30,72,4,1
7,92,77,54,51,75,88
91,36,29,19,79,33,11
21,46,41,85,24,54,92
75,96,82,3,7,34,75
66,98,96,86,53,83,36
67,32,92,57,53,57,8
67,58,41,9,44,4,52
53,28,64,50,42,6,74
92,60,70,94,49,52,29
43,46,73,65,61,74,25
96,67,53,78,27,14,56
31,6,59,40,28,65,7
83,95,34,81,47,72,31
20,87,19,82,46,85,71
75,22,8,94,66,40,9
39,28,9,62,36,45,6
47,80,59,44,53,67,61
11,76,94,31,97,90,75
81,69,80,68,85,38,17
29,81,69,21,15,10,40
30,65,53,94,54,5,80
18,95,56,32,40,70,61
86,2,54,34,48,42,60
69,41,11,99,66,40,17
9,67,69,96,64,77,4
69,26,99,21,37,46,86
97,14,19,99,98,29,83
45,72,10,75,98,52,77
63,16,25,67,36,31,55
86,24,60,57,48,92,18
57,5,13,58,91,14,44
54,84,94,27,82,75,80
31,18,97,17,46,29,71
10,60,80,86,48,82,74
6,27,11,92,28,28,15
69,4,87,56,5,50,50
68,26,9,28,51,12,1
85,34,33,41,61,49,26
35,73,90,90,75,32,91
43,24,66,18,89,7,35
47,54,92,42,44,62,71
29,92,59,96,41,40,71
76,81,99,30,72,76,8
35,94,44,45,16,67,63
33,24,9,33,97,68,10
48,13,15,19,31,95,47
58,37,56,86,4,23,90
8,8,42,21,96,12,8
40,82,55,36,88,34,29
96,64,82,32,3,56,4
36,87,50,15,94,65,27
24,27,64,24,20,82,46
96,7,48,70,43,67,41
73,54,39,33,55,60,5
59,90,62,23,89,1,51
69,20,6,79,95,98,20
28,56,81,33,12,76,15
96,26,64,38,79,48,59
86,76,60,85,50,24,37
93,37,73,30,42,52,60
82,24,61,24,25,8,37
8,93,14,42,40,24,59
49,30,21,51,89,75,28
65,91,50,81,91,72,53
3,93,84,38,54,14,8
43,11,27,60,59,1,22
9,93,16,13,92,65,59
41,30,20,16,26,68,29
13,1,59,48,91,93,50
67,93,95,6,45,86,18
54,99,36,2,46,12,7
54,47,22,30,18,80,43
81,28,47,76,97,22,58
99,75,3,81,50,88,85
87,95,74,90,38,85,31
56,30,27,34,63,39,62
31,44,11,87,76,86,40
63,92,19,41,97,88,89
36,6,41,91,62,14,45
33,82,34,65,31,18,86
92,71,7,88,64,41,20
16,87,61,86,71,69,32
70,62,29,41,43,65,91
28,82,86,96,70,16,53
44,54,67,8,31,24,88
76,49,93,68,2,22,49
34,81,16,33,27,63,99
56,22,75,66,55,43,20
10,1,62,78,80,71,98
3,86,7,81,16,54,76
71,91,30,70,13,55,28
34,56,10,24,59,40,88
75,36,9,40,74,15,6
2,60,82,10,58,2,31
53,65,49,87,27,94,99
71,66,31,20,12,71,38
46,54,38,96,27,93,32
11,10,82,46,66,88,73
57,45,26,93,60,6,6
2,37,34,80,11,24,84
47,42,47,36,34,80,11
45,67,78,95,82,67,83
87,60,74,32,14,89,41
93,40,40,68,78,99,8
48,91,38,62,12,1,38
90,44,93,59,33,65,39
68,4,8,44,52,35,35
12,26,28,21,58,89,29
31,25,32,71,49,69,45
97,81,94,81,16,65,67
9,82,21,82,73,90,50
33,87,43,36,85,90,80
97,90,30,22,12,72,48
47,34,12,86,45,21,95
68,59,69,94,93,45,96
10,34,94,35,71,97,93
38,7,52,95,41,81,27
24,61,7,93,31,94,97
46,98,3,69,99,49,18
96,47,86,39,73,53,57
2,13,74,90,74,50,96
97,75,35,72,32,96,22
51,70,53,60,24,66,30
82,36,83,52,44,16,6
81,7,88,48,34,87,2
63,1,45,28,84,92,20
16,89,55,32,16,72,68
56,53,74,93,47,11,19
10,5,10,75,54,56,61
83,19,36,85,8,47,28
1,31,87,43,34,67,47
52,79,4,88,69,69,37
88,74,51,12,41,68,39
24,97,47,87,92,57,9
88,12,1,81,60,68,61
87,84,37,43,51,75,6
81,21,97,30,54,1,58
55,96,37,83,87,18,30
35,35,20,94,33,3,24
32,84,91,16,2,61,77
1,7,29,19,57,83,95
93,54,13,57,76,75,72
48,10,66,75,62,41,85
81,95,54,9,3,60,33
99,53,93,40,44,24,79
40,3,32,65,91,85,33
1,93,36,63,41,77,94
54,78,72,71,4,83,83
84,93,84,31,97,60,41
73,17,93,40,45,81,31
71,24,43,63,62,17,43
52,7,96,19,75,29,79
16,6,14,14,97,88,97
83,35,50,61,90,32,93
3,93,85,39,34,88,97
30,90,60,45,77,31,80
38,79,86,98,71,42,10
21,97,82,41,9,90,28
50,14,60,70,68,97,80
45,69,96,46,31,25,18
3,59,73,43,27,83,57
31,29,50,27,59,17,44
16,59,69,33,63,33,38
15,95,62,8,13,16,58
39,28,72,87,90,86,77
29,37,28,56,82,78,5
68,97,92,88,5,72,25
46,97,47,19,76,92,15
74,39,46,87,36,52,32
28,95,29,56,56,39,92
41,57,1,1,77,97,26
19,11,73,70,47,42,34
56,26,29,67,37,46,81
74,89,5,17,14,94,68
88,10,56,58,73,21,69
96,99,30,40,97,22,59
29,85,6,46,75,81,36
51,76,42,40,21,55,29
93,79,48,71,66,51,22
82,89,91,76,17,99,2
69,29,49,37,64,80,53
10,4,8,5,72,64,73
80,35,10,22,39,85,50
42,32,50,7,14,36,18
52,90,42,3,84,64,93
86,86,6,98,19,23,18
74,52,6,19,20,97,34
33,56,70,40,94,42,10
21,19,16,92,28,41,33
75,77,94,44,18,37,8
44,8,37,91,40,58,47
30,20,78,29,91,9,88
70,48,84,40,58,60,46
89,1,31,55,71,83,38
55,93,83,45,97,64,2
11,5,6,5,88,49,91
48,51,14,27,5,16,11
93,93,41,8,9,4,81
28,56,22,85,65,31,27
8,73,95,55,32,24,59
5,11,79,93,97,1,3
87,81,86,71,32,44,14
18,4,29,26,56,79,19
25,96,61,41,46,33,50
60,35,47,80,93,18,89
40,34,83,51,92,30,8
48,10,26,34,15,88,87
31,89,89,47,96,26,60
50,14,92,43,79,9,32
14,3,12,50,14,89,86
79,10,15,2,69,70,94
92,25,67,82,22,60,48
79,31,31,86,47,33,86
90,41,1,49,81,65,21
35,17,39,95,43,13,99
2,51,85,8,26,68,4
97,18,62,65,8,47,14
90,59,90,2,95,42,92
59,56,36,58,12,47,92
10,17,43,16,82,6,93
46,64,95,59,35,61,97
39,15,2,8,91,28,50
83,25,75,34,35,22,9
37,1,17,91,69,3,34
70,9,24,69,21,24,10
99,65,72,47,85,80,16
60,80,8,81,5,70,81
96,50,83,15,91,15,78
89,82,84,25,31,39,85
47,89,11,76,1,49,41
14,36,30,69,23,11,48
57,84,63,45,15,76,19
3,50,80,44,69,74,96
8,82,2,93,27,22,31
24,48,87,78,84,88,78
27,43,47,79,20,49,97
87,70,31,74,97,85,7
45,42,47,64,26,58,46
95,34,35,89,35,85,63
53,42,41,57,47,92,22
61,84,17,10,8,38,68
90,64,49,29,66,10,66
36,29,95,69,2,71,3
52,70,78,44,72,20,11
86,23,87,27,53,5,92
86,84,15,63,84,98,17
93,65,38,1,88,35,65
42,19,95,76,19,40,94
38,19,19,32,90,97,66
53,89,22,98,34,35,24
84,5,71,45,95,99,45
62,75,55,42,62,54,57
48,25,28,20,73,35,51
24,6,60,5,28,36,11
17,23,26,62,7,55,2
87,97,84,8,27,92,27
9,7,24,15,85,88,48
11,25,16,99,92,46,50
35,76,15,63,93,10,15
64,31,40,42,33,27,95
52,9,25,97,48,80,19
79,83,46,11,36,95,50
61,62,75,21,30,8,52
43,45,91,23,17,40,21
84,2,12,60,46,28,68
85,12,62,39,75,79,30
94,59,47,12,99,82,55
74,51,31,5,27,48,89
14,7,24,66,52,34,27
86,89,14,74,51,70,72
27,51,77,2,99,3,44
40,38,22,35,14,64,68
39,12,74,32,77,89,46
49,50,59,6,76,20,14
58,53,88,96,87,99,77
19,62,29,49,38,2,89
88,81,38,17,18,82,91
5,18,26,79,86,50,67
65,55,43,17,35,77,11
17,88,30,60,14,15,94
39,29,57,64,83,45,48
23,16,85,73,21,8,64
77,76,63,61,77,14,37
88,54,59,76,62,40,74
63,12,7,13,29,89,47
82,7,57,80,38,67,15
35,70,98,48,57,82,47
34,16,94,28,68,42,75
17,19,35,80,42,39,94
13,7,11,15,74,63,35
72,2,90,1,46,3,84
5,66,12,55,83,18,86
15,58,17,69,99,61,6
41,32,91,25,9,52,67
37,91,17,98,2,16,41
7,76,81,88,94,28,52
60,79,78,92,19,49,51
36,7,88,55,97,92,11
59,94,85,71,32,8,87
81,65,86,78,69,71,39
6,62,20,68,30,67,97
38,93,30,87,56,64,36
15,8,50,77,66,33,67
88,88,68,61,86,58,33
8,75,5,35,52,38,47
59,66,40,71,34,46,58
11,51,97,41,58,62,8
34,4,36,97,22,10,23
12,7,70,30,55,76,8
64,47,94,81,54,86,53
10,90,69,7,12,50,18
90,34,54,97,52,84,80
15,37,41,7,25,1,88
68,41,68,12,89,48,85
22,99,68,68,37,36,8
15,34,47,66,35,92,97
61,95,89,56,53,35,46
87,74,23,1,36,23,82
42,23,97,84,54,61,84
75,92,76,16,64,83,71
93,8,27,98,29,20,23
11,61,11,25,85,54,16
63,36,94,12,86,89,21
47,29,84,35,96,45,56
23,46,2,42,99,64,31
60,37,12,93,36,90,70
63,50,28,44,10,32,67
15,21,70,94,7,9,35
54,34,74,23,38,62,63
16,58,86,97,1,35,33
10,41,63,91,53,70,39
74,14,50,21,40,97,70
21,51,3,44,25,67,15
36,68,74,89,49,33,17
64,60,70,29,41,10,81
28,44,36,51,99,92,78
26,84,6,10,83,90,7
17,46,68,25,32,82,72
23,21,95,41,97,4,22
67,52,36,4,46,82,52
67,74,55,82,72,92,96
40,58,46,94,63,68,96
79,48,79,30,25,39,13
94,58,98,31,19,5,89
62,39,50,13,15,44,8
38,46,34,28,42,47,32
91,60,87,55,22,24,79
82,84,55,65,7,36,14
78,46,75,63,11,10,56
91,34,13,41,37,70,73
91,31,85,86,34,2,70
42,52,74,44,2,10,65
94,95,97,40,87,41,76
39,13,75,44,55,7,19
22,99,87,27,32,31,25
48,52,4,20,29,42,1
56,96,97,93,68,56,53
50,80,18,61,33,82,14
12,55,27,57,31,83,20
27,5,5,10,40,30,78
99,94,44,33,23,57,38
63,3,67,59,74,67,62
3,59,71,3,25,95,35
22,76,73,48,62,74,5
7,4,77,81,20,99,79
62,66,27,57,20,79,35
85,31,20,44,17,8,14
54,34,12,43,70,22,46
71,61,1,2,27,36,18
25,9,14,8,48,6,43
74,28,3,94,65,64,83
70,84,45,65,29,83,14
30,4,77,27,7,59,75
99,87,64,80,90,3,78
99,2,15,83,85,68,68
7,15,11,27,27,18,8
19,81,47,46,30,14,35
5,94,65,99,68,10,51
47,20,97,65,39,21,30
79,50,40,81,45,81,61
45,6,52,35,1,12,39
44,54,75,47,51,19,79
83,2,57,66,86,90,15
60,39,42,87,80,8,10
3,89,65,80,78,75,2
11,96,60,32,30,38,35
98,60,63,48,63,54,75
2,91,50,57,8,73,99
91,53,38,95,44,8,48
15,36,34,66,19,69,93
37,8,35,87,39,34,1
82,7,18,12,78,99,98
33,99,51,74,4,57,12
48,98,90,85,28,93,23
34,61,90,15,53,43,60
26,88,48,50,55,56,20
49,77,52,21,95,67,77
68,15,30,53,18,58,4
9,76,25,3,79,11,84
76,70,25,17,88,42,92
4,47,11,80,34,95,5
4,65,11,62,68,67,14
78,37,99,81,4,71,26
61,64,72,5,18,64,31
41,37,65,4,97,88,54
89,81,13,21,6,63,87
82,40,28,90,61,83,49
43,35,72,70,95,43,1
58,38,91,49,42,20,57
17,20,98,90,75,27,1
13,60,8,95,85,73,45
97,73,15,27,19,30,71
21,40,6,96,61,43,99
42,99,67,12,13,51,79
18,56,75,55,3,59,76
39,76,35,5,98,95,62
36,48,73,66,30,48,82
28,64,99,56,63,5,33
67,88,66,9,97,93,27
68,16,61,7,69,80,29
97,93,48,72,92,55,10
96,67,11,22,20,48,84
65,93,34,41,58,66,14
23,12,59,77,71,60,4
37,1,97,22,76,65,20
78,46,97,43,83,25,4
60,62,18,4,26,45,81
82,88,4,72,51,42,6
14,22,64,64,42,80,29
59,62,27,27,87,94,48
69,17,1,71,72,59,17
5,57,34,72,29,1,46
2,50,91,68,65,3,53
70,16,89,89,93,97,51
96,84,32,30,47,5,11
59,66,39,73,81,21,83
28,53,90,70,94,44,62
75,28,26,30,2,75,93
23,27,96,57,51,2,29
11,81,72,88,99,28,36
62,90,29,87,87,77,62
40,11,4,25,90,4,42
21,63,28,76,39,7,89
42,78,45,63,90,15,78
56,79,91,68,61,43,66
93,94,81,22,35,92,40
69,60,65,11,62,27,21
54,91,71,91,90,13,32
61,55,96,88,53,2,60
88,48,62,59,10,1,78
85,66,59,34,27,14,19
3,63,8,56,22,59,31
76,69,48,73,89,67,2
54,66,17,59,1,32,25
10,62,88,91,31,86,8
72,47,79,47,6,51,11
22,11,94,52,96,2,18
72,49,35,88,15,89,89
91,97,68,11,19,23,62
40,83,89,49,52,40,85
98,71,29,82,45,51,59
26,15,29,3,67,51,23
44,19,52,55,71,74,20
5,72,67,4,71,73,65
82,77,28,77,27,84,56
32,25,51,83,72,28,74
77,99,18,57,52,46,22
94,66,18,33,71,61,35
83,94,60,74,11,82,24
66,83,42,39,8,21,40
57,59,70,82,27,10,34
95,98,15,42,94,85,71
3,30,97,90,5,9,85
34,19,38,14,11,13,69
45,93,83,49,81,63,24
60,39,32,26,25,9,16
84,74,44,11,29,70,69
17,8,16,8,61,74,44
25,89,89,9,14,5,44
1,78,73,95,69,61,31
1,63,48,51,5,56,77
11,71,35,27,78,41,85
47,54,14,6,61,90,97
59,85,27,29,80,83,71
2,16,86,24,81,1,64
84,86,35,23,22,95,32
9,21,28,71,97,35,96
75,57,97,93,55,51,1
33,30,66,85,14,5,93
94,76,34,60,50,6,96
65,15,79,31,44,64,53
28,18,70,87,88,68,21
14,57,60,49,94,80,46
13,21,63,71,72,55,7
20,9,69,20,70,14,51
22,50,31,61,14,78,11
53,13,80,92,45,44,2
60,92,94,72,98,59,74
79,37,40,77,42,27,47
33,64,12,4,68,35,96
3,88,41,25,54,58,1
53,38,70,87,74,99,94
74,10,54,63,47,33,7
26,72,96,77,56,88,84
96,73,24,77,17,21,89
38,10,31,43,80,92,87
41,80,62,40,53,25,43
63,17,29,54,77,48,19
32,94,62,4,29,96,91
49,35,75,85,51,63,99
32,58,10,5,85,6,18
4,5,57,5,42,43,37
40,57,98,31,7,24,70
83,92,39,40,43,83,75
7,96,61,82,14,17,35
60,55,62,22,97,73,11
45,59,74,97,14,71,91
93,89,88,63,28,88,28
96,82,29,55,4,68,34
90,56,98,38,44,77,42
20,42,29,47,78,36,7
47,57,88,72,45,95,37
56,70,30,62,81,65,35
4,51,48,11,53,12,15
47,69,41,9,42,36,9
13,31,32,95,59,81,71
24,32,7,69,47,63,94
72,13,21,45,46,55,78
52,16,63,64,52,10,79
71,70,8,66,37,10,46
20,20,78,47,41,59,16
2,78,62,24,72,47,8
83,14,22,59,57,54,87
9,23,31,69,33,75,1
19,74,36,25,56,1,68
3,42,10,97,61,85,12
44,92,6,38,10,33,47
16,31,93,24,65,82,97
9,93,45,22,84,76,54
16,43,91,16,34,10,94
12,71,39,58,57,80,78
73,20,78,93,52,50,20
7,79,92,35,52,85,99
86,84,93,14,76,53,99
57,30,68,37,23,50,48
9,20,4,8,45,49,46
32,94,46,83,71,2,91
62,94,95,27,38,9,53
92,40,38,24,70,59,15
8,33,67,49,20,16,78
9,62,23,94,40,1,67
61,35,41,34,29,72,23
80,82,35,38,89,49,44
48,5,70,74,78,32,37
97,82,67,75,37,75,42
29,89,95,49,22,98,65
97,93,52,18,81,4,52
97,46,49,80,13,11,28
30,83,86,78,81,73,84
23,5,46,2,26,80,70
34,51,31,93,81,53,49
95,53,92,7,19,95,60
12,93,60,75,80,87,54
32,66,19,90,49,48,44
15,19,81,11,68,47,23
51,26,36,95,88,27,51
82,98,13,40,2,90,29
16,70,54,43,63,28,54
95,23,55,7,31,56,57
38,33,59,78,37,27,28
42,84,29,61,7,52,79
39,46,69,14,23,85,57
19,28,16,31,45,98,41
49,95,45,7,89,81,15
2,5,15,50,48,86,44
54,44,88,8,24,37,48
67,32,85,4,94,87,52
38,9,14,26,86,74,48
52,46,79,3,76,50,66
81,37,83,94,66,42,42
40,52,82,85,28,71,69
74,48,51,88,72,63,2
63,98,37,31,28,62,40
29,60,98,13,35,78,27
37,91,33,89,55,23,4
48,52,27,10,72,98,55
31,89,38,22,57,24,12
40,48,9,75,99,62,23
45,20,80,4,64,53,18
19,97,32,86,17,81,38
38,55,90,4,38,6,14
3,18,32,88,99,70,4
4,35,57,35,92,66,94
85,92,57,7,91,87,50
62,11,52,59,72,38,2
33,3,95,80,4,96,96
28,20,40,42,61,43,39
79,21,93,38,43,82,65
20,28,88,3,24,61,84
10,88,12,62,5,9,63
16,52,63,60,57,23,75
86,78,86,58,68,59,21
17,87,94,11,48,69,58
33,6,36,68,46,58,47
18,99,19,1,8,36,77
94,44,30,63,47,11,6
56,66,48,82,92,75,44
77,40,47,63,42,20,15
97,68,93,16,19,19,76
68,38,69,45,36,51,98
55,81,28,5,43,40,12
11,90,37,6,30,36,42
43,81,62,4,76,99,65
41,36,12,35,18,60,91
33,65,90,40,35,81,54
30,48,30,95,6,20,81
15,57,85,46,82,94,17
18,88,69,43,32,87,1
25,91,46,81,45,82,65
14,65,8,24,47,95,6
64,17,94,84,96,25,20
7,96,71,98,6,79,42
87,54,96,39,59,43,14
66,96,61,47,56,11,36
10,49,54,94,69,80,79
64,95,10,44,48,2,99
63,85,85,34,22,75,1
51,44,79,13,68,41,1
88,46,90,24,83,56,37
2,13,92,20,81,25,18
23,56,56,25,80,1,27
83,59,58,21,52,2,38
32,61,54,72,96,91,9
52,53,71,33,50,86,18
83,69,64,56,79,19,9
54,22,71,53,20,15,69
69,18,62,35,58,15,78
48,24,59,46,28,7,82
31,78,50,25,19,26,85
63,33,90,62,59,17,97
30,22,5,65,60,59,58
77,10,2,52,7,2,49
97,43,87,3,24,8,83
80,31,34,1,25,90,43
44,74,98,3,20,15,91
54,37,22,17,3,80,96
48,32,93,93,86,93,81
34,78,23,94,90,13,65
4,49,9,70,53,2,62
3,35,19,3,77,44,47
11,90,29,82,50,84,6
91,86,50,14,17,87,31
17,65,32,84,9,12,34
3,25,73,81,99,75,73
93,83,69,44,85,88,38
93,72,33,87,26,29,9
18,9,34,69,6,98,36
26,9,35,80,77,42,4
87,86,2,84,56,79,99
85,51,47,39,2,13,9
